Machine ,"Reason
26,1,2,19,16,0
18,1,2,4,19,0
33,1,2,19,25,0
12,3,2,14,15,1
21,0,2,8,2,0
61,4,2,12,27,1
17,1,2,4,11,0
26,1,2,14,29,0
30,1,2,19,25,0
67,0,2,12,13,0
52,3,2,18,6,1
17,1,2,14,15,0
28,1,2,19,16,0
57,3,2,18,8,1
6,3,2,14,20,1
46,0,2,18,8,0
42,4,2,8,5,1
41,4,2,8,22,1
52,3,2,12,12,1
27,1,2,19,9,0
19,1,2,4,16,0
12,3,2,14,24,1
12,3,2,20,39,1
9,1,3,14,41,0
69,4,3,8,19,1
7,1,3,14,23,0
20,4,3,4,13,1
46,0,3,8,13,0
17,0,3,14,36,0
24,1,3,19,7,0
59,3,3,18,9,1
14,0,3,4,19,0
22,1,3,4,5,0
17,1,3,20,34,0
38,4,3,8,26,1
69,4,3,12,20,1
47,1,3,8,20,0
45,3,0,12,10,1
38,0,0,19,3,0
4,1,0,9,12,0
66,3,0,15,7,1
19,0,0,9,19,0
11,1,0,9,6,0
64,4,0,15,6,1
17,0,0,9,11,0
65,4,0,15,7,1
0,0,0,9,5,0
59,3,1,15,38,1
11,0,1,9,19,0
57,1,1,15,14,0
59,0,1,15,9,0
69,0,1,15,6,0
59,0,1,15,20,0
67,1,1,15,4,0
24,3,2,8,5,1
11,0,2,2,42,0
67,4,2,18,25,1
27,4,2,8,6,1
16,3,2,25,6,1
17,1,3,25,23,0
64,4,3,18,17,1
24,3,3,8,21,1
27,4,3,8,6,1
29,1,3,8,7,0
7,1,3,25,37,0
27,0,3,8,32,0
7,1,3,25,17,0
42,0,0,7,4,0
59,0,0,11,36,0
52,3,0,15,28,1
69,0,0,15,8,0
3,0,0,9,13,0
69,1,0,15,8,0
1,1,0,11,15,0
61,0,1,15,18,0
62,1,1,11,16,0
7,0,1,9,5,0
1,4,1,9,9,1
2,0,1,9,31,0
58,0,1,11,25,0
24,3,2,8,13,1
25,1,2,8,13,0
19,1,2,25,33,0
42,0,2,8,12,0
11,1,2,25,12,0
6,1,2,16,4,0
12,3,3,25,19,1
7,1,3,16,25,0
36,0,3,16,23,0
0,1,3,16,39,0
68,0,3,8,28,0
20,1,0,25,6,0
51,1,0,15,15,0
5,4,0,9,3,1
51,1,0,5,19,0
55,1,0,15,8,0
60,4,0,15,47,1
41,4,0,21,11,1
27,0,0,15,9,0
26,1,0,15,23,0
63,0,0,15,10,0
42,1,0,15,4,0
27,0,1,13,46,0
14,1,1,22,35,0
69,0,1,15,7,0
9,0,1,9,17,0
5,4,1,9,28,1
60,4,1,15,39,1
5,0,1,5,41,0
67,1,1,15,8,0
49,0,1,15,17,0
67,0,2,18,8,0
2,1,2,16,16,0
16,1,2,25,18,0
11,0,2,16,28,0
65,4,2,18,7,1
35,1,2,8,8,0
2,3,3,16,2,1
1,1,3,16,21,0
30,0,3,8,5,0
25,4,3,8,7,1
26,0,3,8,17,0
10,0,3,16,12,0
28,4,3,8,9,1
0,4,0,14,17,1
12,3,0,4,18,1
51,1,0,15,15,0
16,3,0,4,3,1
38,1,0,23,5,0
41,1,0,23,12,0
53,1,0,23,11,0
49,4,0,12,5,1
12,3,0,14,20,1
46,3,0,23,22,1
51,1,0,23,13,0
35,0,0,19,10,0
67,0,0,20,38,0
50,4,0,20,12,1
12,3,0,14,28,1
21,1,0,4,6,0
41,4,0,23,28,1
7,1,0,14,26,0
20,1,0,4,26,0
55,1,0,15,30,0
2,3,1,19,11,1
6,3,1,4,14,1
41,4,1,23,4,1
41,4,1,15,9,1
18,1,1,12,11,0
2,3,1,4,18,1
60,4,1,15,7,1
61,0,1,15,8,0
68,0,1,15,18,0
21,1,1,14,30,0
60,4,1,15,25,1
58,0,1,15,11,0
31,1,1,23,14,0
51,1,1,23,7,0
35,0,1,19,33,0
55,1,1,23,9,0
39,1,1,23,9,0
36,0,1,12,2,0
55,0,1,14,7,0
38,1,1,23,11,0
12,1,1,4,22,0
57,1,1,12,6,0
31,0,1,19,4,0
34,1,1,23,21,0
31,0,1,19,10,0
52,0,1,20,42,0
60,0,2,12,5,0
21,1,2,4,15,0
61,0,2,18,8,0
17,1,2,25,13,0
21,0,2,16,4,0
11,4,2,16,29,1
23,1,2,25,21,0
40,0,2,7,39,0
28,3,2,8,32,1
9,1,2,16,28,0
11,0,3,16,15,0
2,1,3,16,50,0
4,0,3,16,37,0
22,3,3,25,19,1
34,4,3,7,19,1
35,4,3,7,23,1
25,1,3,8,15,0
14,1,3,25,17,0
5,0,3,16,27,0
28,4,3,8,9,1
61,0,0,8,3,0
16,1,0,4,26,0
36,1,0,24,15,0
53,1,0,12,15,0
28,3,0,24,17,1
27,1,0,19,25,0
2,3,0,4,22,1
28,3,0,19,12,1
16,3,0,4,11,1
59,0,0,12,5,0
19,1,0,14,31,0
26,0,0,19,22,0
47,1,0,24,17,0
6,1,0,14,20,0
51,3,0,12,3,1
21,1,0,24,16,0
65,3,0,24,27,1
25,3,1,19,6,1
21,3,1,14,47,1
12,1,1,4,29,0
56,4,1,12,3,1
56,4,1,12,8,1
47,3,1,24,14,1
38,3,1,24,21,1
34,1,1,19,15,0
12,3,1,4,25,1
8,0,1,14,4,0
16,0,1,4,5,0
41,1,1,24,5,0
5,0,1,14,31,0
8,0,1,24,28,0
54,0,1,24,12,0
41,1,1,24,9,0
58,4,1,20,34,1
12,3,1,4,18,1
27,0,1,19,22,0
6,1,2,14,11,0
59,0,2,15,11,0
69,1,2,15,24,0
64,4,2,15,7,1
2,4,2,9,8,1
45,0,2,15,21,0
42,4,2,15,16,1
0,0,3,9,11,0
3,4,3,9,29,1
60,4,3,15,9,1
65,0,3,15,19,0
17,0,0,4,8,0
17,0,0,14,10,0
25,3,0,23,6,1
68,0,0,20,17,0
61,4,0,12,5,1
19,0,0,4,41,0
16,1,0,14,19,0
27,1,0,23,10,0
16,1,0,14,13,0
32,1,0,23,5,0
44,1,0,23,13,0
41,1,0,23,15,0
12,3,0,4,7,1
6,1,0,4,8,0
44,1,0,23,14,0
31,1,0,19,10,0
20,0,0,4,12,0
5,3,0,14,4,1
34,1,1,23,31,0
11,3,1,14,25,1
41,4,1,23,16,1
17,1,1,4,15,0
11,0,1,14,16,0
46,1,1,23,12,0
54,0,1,8,3,0
41,0,1,23,5,0
19,0,1,23,20,0
32,0,1,19,2,0
19,0,1,4,15,0
4,1,1,14,12,0
63,4,1,20,14,1
2,0,1,14,24,0
14,1,1,4,17,0
55,4,1,8,5,1
58,1,2,12,7,0
65,1,2,15,16,0
67,0,2,15,13,0
2,3,2,9,14,1
68,1,2,15,19,0
64,4,3,15,11,1
47,0,3,21,48,0
68,1,0,20,24,0
17,1,0,4,38,0
34,1,0,19,50,0
53,1,0,24,30,0
37,1,0,23,27,0
18,3,0,4,24,1
40,3,0,23,56,1
43,1,0,23,54,0
47,1,0,23,50,0
28,1,0,19,9,0
46,1,0,23,21,0
50,1,0,23,6,0
3,3,0,14,33,1
64,1,0,20,20,0
2,3,0,4,11,1
69,0,0,20,21,0
12,3,0,4,32,1
33,1,0,19,9,0
21,1,0,14,15,0
24,3,0,23,7,1
40,1,0,24,16,0
67,1,0,20,11,0
23,1,0,4,16,0
46,1,0,24,9,0
55,1,1,24,7,0
34,3,1,23,8,1
19,1,1,23,38,0
69,4,1,20,12,1
22,1,1,14,24,0
23,1,1,4,33,0
21,1,1,14,23,0
61,4,1,20,31,1
6,1,1,3,20,0
54,0,1,24,7,0
12,0,1,4,28,0
1,0,1,4,10,0
17,0,1,14,13,0
31,1,1,24,9,0
34,4,1,24,21,1
41,0,1,23,47,0
65,3,1,20,16,1
9,1,1,14,8,0
67,1,1,20,19,0
43,0,1,24,11,0
36,0,1,24,5,0
47,4,1,23,16,1
2,1,1,4,50,0
36,1,1,23,6,0
36,0,2,23,13,0
67,1,2,11,8,0
51,4,2,11,3,1
0,1,2,9,3,0
67,3,2,5,6,1
55,1,2,0,43,0
55,1,3,11,8,0
67,1,3,15,14,0
13,4,3,15,22,1
69,0,3,15,5,0
69,0,3,15,5,0
39,0,0,8,22,0
18,4,0,25,22,1
27,1,0,8,11,0
67,1,0,18,10,0
2,0,0,16,12,0
23,0,0,25,13,0
37,1,0,8,10,0
28,1,0,8,8,0
5,1,0,16,35,0
9,0,0,16,1,0
25,1,0,8,21,0
25,0,0,8,14,0
35,1,0,8,13,0
0,1,1,16,5,0
56,0,1,10,6,0
47,4,1,10,22,1
64,0,1,18,10,0
43,0,1,25,13,0
17,3,1,25,7,1
28,4,1,8,7,1
67,0,1,18,54,0
69,3,1,18,28,1
46,1,1,25,22,0
40,4,3,24,18,1
38,4,3,24,22,1
40,4,3,24,32,1
46,4,3,24,29,1
14,0,3,24,34,0
38,4,2,23,24,1
5,3,2,14,22,1
51,0,2,12,44,0
37,0,2,23,52,0
38,0,2,23,35,0
62,0,2,20,9,0
2,3,2,14,31,1
28,1,2,3,42,0
52,1,2,12,10,0
7,4,2,14,28,1
54,0,2,12,27,0
40,1,2,23,22,0
10,1,2,14,36,0
58,0,2,12,8,0
44,0,2,23,8,0
53,4,2,12,10,1
13,1,2,3,25,0
36,3,2,23,15,1
20,0,2,4,18,0
37,0,2,23,6,0
24,3,2,23,4,1
18,1,2,23,10,0
50,4,3,20,12,1
61,3,3,20,22,1
60,3,3,20,20,1
34,1,3,23,17,0
54,1,3,20,20,0
44,0,3,23,9,0
53,3,3,12,22,1
65,1,3,1,22,0
22,0,3,4,38,0
19,1,3,3,17,0
34,0,3,19,6,0
53,4,3,12,4,1
15,0,3,4,39,0
4,1,3,14,21,0
50,3,3,12,9,1
36,0,3,23,11,0
9,0,3,23,14,0
36,0,3,23,14,0
16,3,3,4,12,1
60,1,3,12,29,0
47,1,3,4,6,0
47,1,3,3,25,0
50,4,3,12,7,1
7,0,3,14,8,0
56,0,3,12,47,0
62,0,3,20,36,0
62,3,0,18,51,1
53,1,0,10,23,0
20,0,0,25,18,0
9,4,0,25,13,1
24,4,0,8,18,1
27,4,0,8,10,1
9,1,0,16,17,0
17,3,0,25,8,1
2,0,1,16,10,0
45,1,1,8,4,0
47,4,1,8,10,1
3,4,1,16,5,1
29,4,1,8,26,1
34,1,1,8,21,0
40,3,1,8,21,1
27,4,1,18,13,1
62,1,1,8,22,0
7,4,1,25,23,1
57,4,1,18,18,1
1,0,1,16,14,0
23,0,1,16,50,0
21,1,1,25,18,0
2,0,1,16,3,0
12,4,1,25,27,1
67,0,2,20,22,0
52,4,2,12,15,1
10,0,2,12,32,0
5,0,2,14,16,0
34,1,2,23,9,0
46,1,2,23,14,0
49,1,2,23,16,0
17,4,2,14,18,1
36,3,2,23,21,1
46,3,2,23,18,1
58,4,2,15,23,1
52,4,2,15,11,1
36,3,2,12,16,1
60,0,2,23,2,0
44,0,2,23,6,0
44,4,3,23,5,1
12,3,3,4,28,1
10,0,3,19,23,0
30,1,3,19,48,0
36,3,3,23,9,1
18,3,3,4,14,1
57,0,3,15,4,0
35,0,3,19,7,0
37,1,3,19,14,0
36,3,3,23,40,1
64,3,3,20,12,1
39,0,3,12,48,0
52,4,3,15,12,1
13,4,3,4,36,1
6,1,3,19,27,0
52,0,3,23,15,0
9,0,3,19,50,0
18,3,3,19,9,1
21,4,3,4,14,1
58,4,3,15,10,1
44,0,3,23,10,0
18,3,3,4,18,1
11,0,0,14,11,0
43,0,0,23,28,0
6,1,0,16,15,0
39,4,0,7,31,1
59,3,0,10,6,1
3,3,0,22,38,1
31,4,0,21,18,1
40,4,0,7,24,1
59,1,0,10,11,0
24,3,0,22,11,1
20,4,0,25,10,1
22,3,1,16,30,1
10,4,1,16,31,1
59,0,1,10,25,0
2,0,1,25,18,0
2,0,1,25,7,0
63,0,1,18,5,0
50,1,2,12,19,0
37,3,2,23,7,1
49,4,2,12,9,1
6,4,2,14,8,1
46,1,2,23,22,0
7,3,2,14,30,1
22,3,2,4,47,1
3,0,2,19,26,0
55,1,2,12,20,0
50,1,2,12,13,0
34,1,2,3,21,0
68,4,2,20,34,1
26,1,2,19,38,0
8,0,2,4,27,0
68,4,2,12,10,1
29,0,2,19,43,0
52,1,2,12,6,0
38,1,2,23,30,0
57,0,2,12,6,0
57,4,2,12,5,1
26,1,2,20,7,0
39,3,2,20,22,1
36,3,2,23,16,1
7,0,3,14,6,0
7,0,3,14,22,0
3,0,3,4,9,0
12,3,3,4,10,1
13,4,3,4,8,1
56,4,3,12,20,1
43,0,3,23,5,0
60,4,3,23,42,1
69,1,3,23,24,0
17,1,3,4,19,0
20,0,3,14,11,0
69,1,3,12,42,0
22,0,3,4,9,0
64,1,3,12,11,0
7,0,3,14,5,0
22,3,3,4,17,1
60,4,3,12,8,1
46,3,3,19,6,1
17,0,3,4,21,0
37,4,3,23,10,1
68,3,3,20,15,1
63,1,3,20,13,0
41,1,0,23,10,0
23,4,0,9,7,1
55,0,0,11,4,0
54,1,0,11,4,0
12,4,0,9,9,1
12,4,0,22,26,1
52,1,0,11,9,0
11,4,0,9,2,1
32,4,0,13,43,1
20,3,1,22,14,1
50,0,1,15,6,0
0,0,1,9,37,0
55,1,1,15,13,0
58,0,1,11,22,0
60,4,1,11,3,1
64,1,2,15,13,0
55,0,2,11,7,0
43,1,2,23,12,0
29,0,2,19,7,0
6,2,2,14,28,1
41,1,2,23,9,0
43,4,2,12,18,1
68,1,2,24,11,0
41,1,2,23,31,0
41,4,2,24,17,1
44,0,2,24,11,0
64,1,2,20,26,0
9,0,2,14,4,0
64,1,2,14,29,0
34,0,3,24,11,0
6,2,3,19,15,1
44,1,3,7,22,0
61,4,3,24,9,1
64,4,3,24,11,1
55,1,3,7,4,0
46,3,3,24,9,1
39,1,3,24,12,0
49,1,3,12,12,0
47,1,3,23,18,0
9,0,3,4,11,0
34,1,3,19,18,0
47,1,3,23,18,0
29,0,3,19,4,0
38,1,3,24,19,0
29,0,3,19,25,0
18,3,3,4,12,1
55,3,3,12,3,1
43,1,3,14,11,0
52,0,3,14,19,0
3,4,3,14,9,1
37,0,0,24,11,0
60,1,0,8,13,0
68,4,0,15,29,1
3,0,0,22,3,0
23,0,0,5,12,0
30,0,0,13,9,0
68,3,0,15,10,1
40,0,0,21,29,0
9,4,0,5,20,1
13,0,0,5,8,0
67,1,0,15,5,0
49,1,0,11,20,0
11,4,1,5,7,1
3,4,1,5,10,1
53,1,1,11,12,0
58,0,2,11,3,0
37,0,2,12,18,0
40,4,2,12,26,1
24,3,2,8,16,1
68,1,2,18,19,0
10,4,2,25,22,1
34,3,2,8,8,1
18,4,2,25,13,1
33,1,2,8,17,0
12,4,2,25,19,1
23,3,2,25,43,1
62,0,2,18,7,0
12,3,2,25,18,1
58,0,2,12,4,0
36,1,2,12,12,0
19,0,2,25,20,0
19,1,3,25,8,0
11,0,3,16,3,0
25,3,3,8,30,1
53,1,3,8,19,0
11,0,3,16,24,0
3,0,3,16,22,0
65,4,0,10,19,1
23,0,0,8,9,0
68,3,0,15,23,1
69,3,0,15,16,1
60,0,0,15,5,0
6,2,0,9,11,1
27,0,1,21,12,0
60,0,1,15,18,0
20,4,1,15,9,1
21,4,1,15,30,1
7,0,1,5,7,0
11,0,2,16,38,0
64,0,2,18,11,0
31,0,2,8,8,0
50,0,2,10,10,0
29,1,2,8,7,0
23,0,2,16,27,0
64,1,2,18,23,0
68,0,2,18,21,0
35,4,2,8,15,1
18,0,3,25,4,0
52,1,3,10,22,0
26,1,3,8,10,0
38,3,3,8,3,1
18,4,3,25,31,1
49,1,3,10,11,0
29,0,3,18,7,0
23,1,0,22,34,0
55,0,0,11,19,0
10,0,0,9,45,0
7,2,0,5,4,1
55,0,1,5,2,0
64,1,1,11,13,0
66,0,1,11,17,0
59,3,1,11,4,1
65,0,2,11,5,0
17,2,2,25,20,1
35,0,2,10,16,0
64,1,2,18,5,0
65,3,2,18,6,1
19,0,2,25,27,0
25,3,2,8,8,1
27,3,2,8,12,1
10,0,2,16,6,0
5,1,3,25,13,0
24,3,3,25,25,1
67,4,3,18,17,1
9,1,3,25,22,0
27,4,3,8,16,1
9,3,3,25,34,1
54,1,3,10,5,0
60,4,3,18,14,1
57,0,3,10,13,0
55,0,3,10,21,0
23,4,3,25,13,1
10,4,3,16,11,1
18,0,3,25,10,0
54,0,0,10,5,0
40,1,0,23,19,0
23,4,0,4,29,1
1,1,0,3,30,0
56,1,0,12,11,0
0,1,0,3,15,0
34,1,0,19,13,0
10,4,0,3,18,1
7,0,0,3,33,0
53,4,0,12,14,1
7,0,0,3,14,0
54,3,0,12,2,1
10,0,0,4,7,0
59,3,0,12,21,1
46,1,0,23,12,0
26,0,0,19,28,0
29,4,0,23,11,1
23,3,0,4,13,1
12,4,0,4,30,1
5,1,0,3,13,0
6,3,0,4,9,1
3,0,1,3,10,0
59,0,1,12,27,0
7,1,1,3,22,0
22,3,1,4,16,1
43,3,1,23,17,1
46,3,1,23,44,1
15,1,1,4,19,0
51,1,1,12,12,0
47,1,1,23,24,0
24,3,1,19,9,1
64,3,1,12,25,1
44,4,1,23,9,1
61,3,1,12,1,1
44,1,1,23,22,0
1,0,1,3,4,0
31,0,1,19,4,0
1,0,1,3,17,0
52,2,2,12,6,1
61,0,2,18,7,0
6,3,2,15,19,1
3,0,2,15,9,0
27,0,2,2,37,0
23,4,2,25,16,1
54,0,2,10,3,0
19,0,3,25,20,0
27,0,3,2,20,0
23,1,3,25,20,0
23,4,3,25,19,1
38,0,3,5,5,0
33,0,3,15,18,0
13,1,0,4,16,0
28,4,0,24,18,1
51,1,0,1,13,0
2,0,0,3,7,0
39,4,0,24,17,1
46,3,0,12,8,1
24,0,0,24,9,0
34,1,0,24,15,0
4,3,0,3,16,1
30,3,0,24,6,1
8,1,0,3,19,0
13,0,0,3,8,0
2,1,0,3,13,0
27,1,0,24,12,0
13,0,0,3,30,0
38,0,0,23,4,0
34,0,0,24,22,0
44,1,0,24,17,0
24,2,0,24,9,1
37,4,0,24,34,1
22,3,0,4,43,1
18,0,1,3,12,0
58,0,1,12,8,0
3,1,1,3,8,0
2,1,1,3,19,0
33,0,1,12,45,0
49,1,1,24,49,0
12,3,1,4,19,1
46,3,1,23,10,1
24,3,1,19,8,1
7,0,1,3,3,0
24,2,1,24,7,1
35,0,1,12,9,0
55,1,1,24,23,0
47,0,1,23,9,0
58,1,1,12,22,0
59,4,1,12,21,1
5,1,2,3,6,0
51,0,2,12,3,0
50,1,2,15,16,0
52,0,2,11,10,0
22,4,2,9,4,1
51,0,2,11,9,0
59,1,2,11,5,0
61,0,2,15,10,0
50,0,2,11,5,0
7,0,2,15,8,0
69,0,3,15,15,0
54,2,3,11,5,1
6,2,3,18,20,1
29,2,3,13,20,1
62,2,3,15,5,1
0,2,3,9,22,1
1,2,3,9,22,1
17,2,3,9,2,1
26,2,3,13,20,1
2,2,3,7,35,1
7,2,3,9,35,1
55,1,3,11,10,0
33,0,3,11,13,0
67,0,3,11,16,0
59,0,3,15,23,0
65,0,3,11,33,0
52,0,3,15,8,0
42,1,0,24,13,0
51,3,0,12,10,1
57,4,0,12,13,1
17,1,0,23,16,0
39,1,0,12,14,0
12,3,0,24,7,1
42,1,0,23,50,0
10,4,0,4,5,1
19,2,0,4,19,1
15,0,0,4,23,0
23,0,0,4,10,0
47,3,0,23,15,1
26,0,0,24,16,0
57,1,0,12,29,0
37,4,0,23,2,1
68,1,0,23,8,0
49,1,1,12,14,0
64,0,1,24,4,0
7,3,1,4,11,1
1,2,1,25,16,1
55,0,1,12,10,0
13,4,1,4,19,1
55,0,1,12,12,0
53,4,1,12,10,1
64,1,1,20,32,0
53,4,1,12,44,1
17,3,1,4,6,1
1,4,1,25,30,1
32,1,1,23,13,0
1,1,1,4,8,0
27,0,1,24,40,0
68,3,1,12,30,1
3,0,1,25,23,0
53,0,1,23,15,0
53,0,1,12,35,0
26,2,1,24,11,1
12,3,1,25,13,1
52,1,1,20,20,0
26,2,1,24,10,1
21,0,2,15,7,0
55,0,2,15,8,0
50,1,2,15,5,0
8,4,2,9,23,1
18,4,2,5,7,1
53,4,2,15,16,1
49,4,2,15,12,1
68,0,2,15,6,0
20,4,2,5,37,1
2,0,2,9,19,0
17,0,2,5,8,0
21,0,2,5,10,0
68,4,2,15,13,1
17,0,2,5,5,0
67,0,3,5,6,0
33,0,3,5,5,0
67,0,3,15,5,0
68,3,3,15,39,1
61,0,3,15,3,0
61,0,3,5,11,0
53,0,3,5,49,0
24,0,3,13,27,0
54,0,3,15,27,0
58,0,3,15,27,0
33,0,0,24,6,0
50,1,0,20,25,0
24,3,0,12,5,1
13,1,0,4,31,0
3,4,0,24,12,1
6,1,0,4,34,0
0,3,0,24,7,1
12,3,0,24,18,1
20,0,0,24,25,0
60,0,0,12,6,0
34,1,0,24,19,0
13,3,0,4,16,1
22,3,0,24,33,1
58,0,0,20,30,0
50,4,0,12,9,1
13,4,0,24,17,1
41,1,0,23,12,0
8,3,0,24,8,1
45,4,0,12,12,1
57,1,0,12,15,0
9,3,0,4,50,1
55,1,0,12,9,0
13,0,1,4,7,0
19,1,1,4,26,0
0,1,1,24,20,0
62,4,1,12,18,1
61,0,1,20,30,0
60,3,1,20,8,1
44,1,1,12,10,0
22,4,1,12,14,1
37,3,1,4,12,1
46,3,1,12,2,1
6,1,1,12,11,0
50,1,1,20,27,0
49,1,0,10,32,0
68,3,0,18,13,1
62,0,0,18,24,0
61,0,0,18,27,0
64,0,0,18,38,0
24,1,0,7,14,0
50,1,0,10,16,0
69,0,0,18,27,0
30,1,0,8,10,0
11,0,1,16,53,0
60,0,1,18,6,0
60,1,1,8,15,0
27,0,1,8,3,0
37,0,2,23,16,0
23,0,2,4,20,0
63,0,2,20,8,0
13,3,2,4,25,1
9,4,2,14,22,1
68,3,2,20,52,1
20,4,2,4,48,1
58,3,2,12,7,1
49,4,2,12,6,1
62,1,2,1,11,0
61,2,2,12,8,1
49,0,2,23,15,0
37,1,2,23,30,0
63,0,2,20,37,0
18,1,2,4,6,0
0,3,2,19,11,1
11,4,2,4,13,1
44,4,2,23,8,1
55,1,2,23,29,0
66,0,2,23,17,0
0,1,2,14,26,0
18,0,3,4,22,0
25,1,3,19,8,0
60,0,3,20,43,0
45,0,3,23,17,0
11,0,3,14,33,0
35,0,3,19,12,0
43,1,3,23,2,0
3,0,3,14,22,0
31,0,3,12,4,0
36,3,3,23,7,1
45,0,3,23,4,0
62,0,3,20,26,0
50,1,3,12,5,0
31,1,3,19,23,0
57,0,3,12,2,0
44,1,3,23,18,0
40,4,3,23,11,1
45,0,3,23,15,0
41,1,3,23,3,0
24,1,3,19,12,0
47,0,3,23,11,0
54,0,0,12,6,0
41,1,0,23,16,0
65,4,0,15,11,1
22,4,0,22,9,1
61,0,0,15,7,0
55,0,0,11,7,0
68,0,0,15,11,0
61,0,0,15,13,0
14,0,0,22,27,0
37,1,0,11,4,0
22,0,0,11,6,0
61,4,0,15,17,1
69,4,1,15,11,1
63,0,1,15,9,0
19,1,1,22,13,0
44,0,1,15,3,0
44,0,1,15,7,0
45,0,1,21,25,0
61,0,2,20,29,0
67,1,2,12,23,0
9,3,2,14,19,1
4,2,2,4,23,1
5,0,2,14,4,0
35,2,2,19,7,1
40,2,2,23,8,1
59,1,2,12,14,0
67,0,2,20,13,0
6,2,2,14,20,1
18,0,2,4,10,0
39,1,2,23,7,0
35,1,2,19,12,0
41,3,3,23,11,1
0,0,3,4,4,0
54,0,3,23,22,0
13,3,3,14,26,1
20,0,3,4,6,0
20,3,3,4,41,1
40,2,3,23,25,1
15,3,3,14,7,1
27,0,3,19,10,0
27,0,3,19,11,0
0,0,3,14,13,0
27,0,3,14,5,0
39,1,3,23,7,0
36,4,3,23,7,1
66,0,3,12,5,0
44,4,3,23,11,1
47,3,3,23,11,1
13,1,3,4,11,0
58,4,3,12,22,1
40,1,3,23,30,0
27,0,3,19,8,0
4,0,0,14,16,0
22,0,0,4,5,0
54,0,0,12,6,0
21,4,0,22,14,1
54,0,0,11,5,0
55,0,0,11,29,0
13,1,0,22,8,0
68,3,0,15,33,1
54,0,0,11,13,0
23,0,0,22,4,0
17,0,0,22,9,0
64,0,0,15,3,0
55,0,0,22,8,0
64,0,0,9,2,0
64,0,0,9,3,0
45,0,0,11,11,0
8,4,0,15,10,1
39,2,0,11,6,1
68,0,1,15,6,0
68,3,1,15,16,1
61,0,1,15,7,0
12,4,1,9,10,1
67,0,1,15,22,0
44,1,1,15,25,0
21,0,1,22,30,0
22,0,1,22,10,0
19,1,1,22,25,0
65,4,1,15,11,1
66,0,2,15,4,0
34,1,2,8,19,0
20,3,2,25,25,1
68,3,2,18,12,1
28,3,2,8,15,1
25,3,2,8,5,1
27,0,2,8,7,0
63,0,2,18,10,0
