Machine ,"Reason
64,3,2,18,7,1
10,3,2,20,27,1
5,0,2,20,8,0
6,1,2,12,6,0
9,1,2,20,5,0
15,0,2,25,41,0
23,1,2,25,20,0
10,3,3,12,4,1
21,1,3,25,10,0
4,3,3,4,10,1
6,1,3,12,12,0
45,4,3,12,3,1
30,1,3,8,6,0
32,0,3,8,4,0
41,4,3,8,7,1
9,1,0,25,10,0
15,0,0,22,31,0
67,0,0,15,14,0
65,0,0,15,5,0
40,1,0,21,16,0
65,1,0,15,8,0
41,3,0,11,2,1
62,2,1,15,13,1
67,0,1,11,6,0
9,1,1,22,2,0
66,0,1,11,10,0
67,0,1,11,9,0
0,3,2,6,17,1
38,0,2,10,9,0
0,0,2,2,4,0
66,0,2,18,3,0
11,0,2,25,8,0
28,0,2,8,25,0
55,0,2,10,19,0
68,4,2,18,9,1
31,0,2,8,19,0
25,4,2,8,7,1
16,1,2,8,39,0
44,0,3,7,19,0
23,4,3,25,14,1
15,3,3,25,8,1
35,3,3,8,19,1
31,4,3,8,4,1
2,1,3,8,8,0
36,0,3,10,52,0
21,0,3,25,14,0
34,4,3,8,5,1
4,0,0,6,13,0
16,0,0,6,24,0
53,4,0,15,11,1
60,0,0,15,4,0
58,4,0,15,12,1
21,0,0,22,7,0
55,0,0,11,10,0
28,0,0,13,55,0
21,0,0,22,12,0
28,3,0,15,6,1
64,1,0,15,6,0
31,3,0,15,5,1
21,0,1,22,32,0
43,0,1,21,7,0
68,4,1,15,10,1
25,1,2,8,13,0
22,1,2,25,17,0
47,0,2,7,16,0
28,1,2,8,24,0
49,2,2,8,7,1
46,0,2,8,5,0
68,4,2,8,16,1
67,0,2,2,12,0
35,0,2,6,36,0
35,0,3,6,16,0
24,4,3,8,7,1
9,4,3,16,21,1
66,0,3,6,8,0
67,0,3,2,6,0
29,0,3,8,19,0
27,4,3,8,5,1
59,0,3,10,12,0
68,4,3,6,24,1
44,1,0,22,12,0
52,1,0,12,22,0
53,3,0,12,15,1
0,2,0,14,27,1
49,1,0,12,5,0
5,3,0,14,30,1
9,0,0,14,10,0
54,3,0,12,8,1
61,1,0,12,5,0
12,1,0,4,22,0
65,3,0,20,1,1
11,0,0,14,16,0
55,3,0,4,8,1
53,3,1,12,9,1
64,3,1,20,18,1
61,2,1,20,20,1
4,3,1,14,26,1
65,3,1,12,7,1
46,3,1,12,27,1
30,1,1,19,14,0
5,0,1,4,13,0
0,3,1,14,23,1
51,3,1,12,2,1
15,4,1,4,8,1
60,2,1,20,19,1
31,0,2,19,10,0
12,0,2,4,10,0
6,3,0,14,53,1
0,3,0,14,42,1
1,3,0,14,56,1
24,0,0,19,36,0
47,4,0,23,10,1
41,4,0,23,7,1
55,0,0,12,27,0
14,4,0,4,17,1
50,3,1,12,8,1
56,0,1,12,4,0
20,1,1,14,9,0
58,4,1,12,38,1
64,1,1,20,52,0
12,0,1,4,16,0
51,1,1,20,24,0
40,4,1,23,45,1
45,1,1,23,35,0
41,0,1,23,30,0
30,3,1,12,27,1
52,0,1,12,18,0
38,1,1,23,12,0
54,3,1,20,16,1
16,4,1,4,16,1
50,1,1,12,7,0
45,1,1,12,6,0
24,3,1,19,23,1
35,0,2,13,18,0
0,0,2,9,30,0
68,4,2,15,11,1
49,0,2,15,6,0
68,1,2,15,8,0
32,0,2,13,19,0
21,0,2,22,22,0
7,0,2,9,33,0
64,1,2,15,14,0
65,1,2,15,21,0
2,1,2,11,10,0
62,0,3,11,12,0
25,4,3,13,39,1
68,1,3,11,7,0
20,1,3,22,20,0
32,0,3,11,12,0
49,0,3,11,7,0
64,4,3,15,16,1
62,1,3,15,9,0
38,0,0,15,9,0
13,3,0,25,10,1
68,4,0,18,29,1
34,0,0,8,8,0
21,0,0,8,7,0
37,4,0,7,3,1
0,3,1,25,8,1
24,2,1,8,11,1
31,3,1,8,26,1
0,0,1,16,9,0
7,0,1,16,15,0
28,0,1,8,13,0
59,0,1,10,16,0
45,0,1,7,24,0
55,1,1,10,18,0
24,0,1,8,9,0
28,4,1,8,53,1
59,1,2,10,14,0
53,0,2,11,7,0
62,1,2,15,32,0
9,1,2,11,24,0
0,0,2,13,46,0
11,3,2,9,17,1
4,0,2,15,26,0
11,0,3,9,11,0
19,0,3,22,4,0
11,4,3,15,31,1
69,0,3,15,3,0
21,0,0,18,6,0
47,1,0,7,39,0
5,4,0,18,20,1
65,0,0,18,17,0
35,1,0,8,12,0
47,0,0,7,24,0
27,4,0,8,14,1
32,1,1,8,30,0
58,4,1,10,23,1
24,4,1,8,14,1
33,0,1,8,15,0
25,4,1,8,9,1
16,1,1,18,9,0
25,0,1,18,6,0
11,0,1,2,10,0
24,4,2,19,10,1
49,1,2,12,18,0
20,1,2,3,10,0
9,3,2,14,14,1
3,1,2,14,37,0
62,2,2,20,6,1
50,0,2,12,9,0
54,2,2,12,4,1
58,4,2,12,9,1
51,0,2,12,11,0
23,0,2,3,45,0
63,1,2,12,26,0
51,3,2,23,5,1
18,1,2,3,11,0
64,1,2,12,6,0
14,0,2,3,26,0
23,0,2,23,38,0
34,1,3,19,36,0
12,3,3,14,50,1
47,1,3,23,12,0
15,1,3,14,15,0
56,1,3,12,11,0
10,0,3,14,5,0
12,0,3,3,21,0
60,0,3,12,8,0
39,0,3,19,8,0
35,1,3,12,28,0
12,1,3,3,17,0
66,0,3,20,37,0
47,0,3,23,30,0
39,0,3,23,11,0
47,0,3,23,9,0
44,1,0,23,8,0
59,2,0,12,12,1
18,1,0,25,30,0
30,1,0,8,10,0
13,1,0,16,40,0
62,2,0,18,20,1
25,3,0,8,13,1
26,0,0,8,5,0
1,0,1,16,7,0
25,3,1,8,14,1
1,4,1,16,35,1
66,1,1,18,10,0
41,2,1,7,26,1
1,4,1,16,22,1
5,2,1,16,20,1
35,4,1,8,9,1
1,0,1,16,12,0
26,2,1,8,57,1
27,2,1,8,24,1
29,2,1,8,22,1
34,2,1,8,51,1
35,2,1,8,59,1
59,1,1,10,33,0
26,1,2,19,22,0
30,3,2,21,11,1
1,1,2,14,9,0
35,2,2,19,27,1
42,0,2,23,23,0
45,1,2,23,10,0
41,4,2,22,11,1
9,4,2,14,14,1
50,3,2,12,14,1
31,1,2,19,5,0
59,2,2,12,29,1
12,1,2,14,8,0
49,1,2,12,55,0
34,2,2,19,7,1
53,2,2,12,29,1
60,3,2,20,2,1
30,3,2,19,11,1
11,0,2,4,12,0
58,3,2,20,21,1
22,0,2,14,6,0
12,1,2,14,14,0
44,4,2,23,5,1
12,3,3,4,17,1
35,2,3,19,11,1
63,0,3,12,4,0
26,0,3,19,9,0
54,0,3,12,6,0
45,3,3,23,6,1
22,1,3,4,19,0
37,1,3,23,6,0
32,0,3,19,7,0
56,1,3,12,29,0
27,2,3,12,3,1
24,2,3,12,7,1
41,3,3,12,12,1
44,0,0,12,4,0
61,2,0,18,15,1
47,0,0,10,10,0
24,1,0,16,11,0
27,0,0,16,17,0
58,0,0,10,24,0
24,1,0,8,11,0
12,1,0,25,21,0
64,1,0,18,9,0
24,1,0,8,18,0
10,4,0,8,6,1
4,2,1,25,23,1
8,1,1,16,20,0
60,0,1,18,2,0
4,1,1,16,38,0
24,4,1,8,7,1
11,0,1,16,13,0
0,0,2,16,11,0
7,1,2,14,20,0
39,1,2,19,16,0
64,1,2,20,15,0
51,4,2,12,22,1
10,1,2,14,17,0
50,3,2,12,23,1
18,3,2,4,45,1
62,1,2,12,19,0
46,1,2,23,18,0
20,0,2,14,19,0
51,4,2,12,6,1
54,3,2,12,1,1
41,1,2,23,6,0
56,1,2,12,12,0
64,1,2,12,17,0
12,3,3,4,20,1
56,2,3,12,9,1
41,4,3,23,7,1
44,1,3,23,11,0
44,1,3,23,8,0
44,0,3,23,12,0
64,0,3,20,31,0
40,0,3,23,7,0
58,1,3,20,15,0
14,2,3,4,16,1
50,3,3,12,8,1
60,3,3,23,12,1
58,1,0,11,11,0
69,0,0,15,15,0
6,1,0,16,10,0
38,0,0,21,22,0
61,1,0,15,6,0
60,0,0,15,4,0
60,3,0,15,9,1
23,0,0,22,35,0
62,2,0,15,9,1
64,0,0,11,15,0
13,0,0,22,9,0
69,4,0,15,6,1
58,4,0,15,12,1
61,1,1,11,5,0
68,0,1,15,9,0
14,0,1,16,11,0
63,1,1,15,10,0
7,0,1,16,11,0
58,4,1,18,13,1
54,0,1,11,13,0
54,0,1,11,27,0
58,1,1,15,38,0
40,0,1,15,6,0
20,0,1,22,20,0
64,1,2,15,10,0
69,4,2,15,18,1
0,0,2,16,7,0
10,0,2,16,25,0
15,1,2,25,14,0
13,4,2,25,12,1
18,1,2,25,12,0
49,0,2,10,15,0
15,1,2,8,12,0
32,4,2,8,1,1
55,0,2,10,17,0
1,4,2,16,28,1
64,3,2,18,6,1
65,0,2,18,4,0
32,0,2,8,14,0
18,1,2,25,15,0
12,3,2,25,26,1
10,0,2,16,20,0
15,3,3,25,46,1
60,3,3,12,19,1
10,1,3,16,28,0
24,4,3,8,16,1
44,1,3,7,24,0
6,1,0,9,3,0
44,1,0,21,14,0
60,1,0,15,12,0
12,1,0,22,30,0
60,1,0,15,14,0
7,0,0,9,3,0
60,0,0,15,13,0
37,3,0,21,7,1
22,4,0,15,7,1
55,0,1,11,9,0
66,0,1,15,8,0
2,0,1,15,7,0
62,0,1,15,17,0
0,3,2,16,22,1
15,3,2,25,45,1
64,2,2,10,25,1
2,0,2,16,1,0
15,0,2,18,30,0
23,0,2,25,22,0
15,0,2,25,16,0
20,0,2,18,16,0
53,1,2,10,18,0
29,1,2,8,9,0
16,2,2,25,16,1
16,2,3,25,28,1
29,3,3,8,12,1
63,1,3,18,10,0
32,0,3,8,5,0
63,3,3,7,46,1
31,1,3,25,26,0
32,0,3,25,10,0
52,0,0,10,37,0
53,1,0,11,13,0
62,3,0,15,21,1
62,3,0,15,6,1
11,4,0,9,6,1
15,0,0,5,25,0
12,3,0,9,4,1
64,1,0,11,30,0
20,0,0,9,11,0
17,0,0,9,7,0
13,1,0,9,6,0
60,0,0,15,6,0
10,4,0,9,7,1
65,1,0,15,20,0
20,4,0,9,15,1
55,1,0,22,14,0
63,1,1,11,16,0
34,1,1,0,51,0
59,0,1,11,11,0
58,1,1,11,11,0
55,3,1,11,5,1
61,1,1,11,4,0
43,1,1,11,10,0
58,0,1,11,9,0
49,0,2,10,6,0
49,0,2,10,9,0
25,3,2,15,18,1
18,0,2,16,23,0
34,1,2,15,18,0
34,2,2,15,22,1
64,4,2,18,11,1
46,4,2,7,35,1
28,0,2,15,11,0
31,4,3,15,12,1
2,1,3,16,17,0
31,4,3,15,17,1
25,4,3,15,7,1
56,0,3,10,9,0
25,3,3,15,20,1
56,0,3,10,31,0
41,4,3,15,9,1
54,4,0,12,9,1
1,2,0,4,16,1
0,0,0,4,11,0
24,2,0,23,10,1
44,1,0,12,11,0
35,2,0,19,28,1
26,2,0,23,37,1
18,1,0,14,15,0
58,1,0,12,27,0
18,1,0,14,30,0
43,0,0,23,27,0
58,1,0,12,8,0
27,3,0,19,19,1
12,3,0,19,8,1
53,2,0,12,6,1
17,2,0,4,23,1
57,2,0,12,16,1
40,2,0,19,32,1
30,2,0,19,30,1
58,2,0,20,19,1
50,2,0,12,4,1
51,2,0,12,23,1
43,2,0,12,7,1
45,2,0,12,55,1
33,0,0,19,33,0
53,2,1,23,14,1
49,0,1,23,7,0
12,4,1,14,49,1
31,1,1,19,17,0
55,3,1,12,29,1
12,0,1,4,17,0
64,2,1,20,30,1
38,1,1,23,15,0
54,4,1,12,2,1
10,4,1,14,25,1
15,4,1,4,36,1
61,0,1,12,6,0
50,2,1,23,7,1
9,1,1,4,17,0
27,1,1,23,17,0
34,2,1,19,17,1
44,1,1,23,10,0
12,0,2,4,8,0
0,1,2,9,7,0
26,4,2,13,14,1
41,3,2,21,6,1
12,3,2,8,47,1
15,4,2,8,14,1
52,0,2,11,8,0
62,0,2,15,4,0
66,0,2,15,6,0
52,0,2,11,5,0
49,0,2,22,38,0
4,1,2,11,11,0
58,1,3,11,18,0
61,2,3,15,8,1
69,4,3,15,14,1
69,0,3,15,7,0
62,0,3,15,16,0
51,0,3,11,7,0
69,4,3,15,18,1
67,1,3,15,7,0
67,1,0,20,30,0
23,4,0,4,16,1
35,2,0,19,20,1
53,1,0,12,12,0
54,1,0,12,12,0
0,1,0,14,12,0
62,0,0,12,5,0
9,1,0,14,10,0
6,3,0,4,44,1
34,2,0,19,14,1
64,2,0,20,12,1
62,3,1,12,7,1
12,1,1,14,8,0
15,1,1,14,26,0
24,1,1,19,15,0
62,1,1,12,3,0
44,1,1,23,11,0
23,3,1,4,24,1
27,1,1,19,15,0
53,3,1,12,11,1
55,3,1,12,54,1
13,4,1,4,14,1
59,0,1,12,11,0
27,3,1,4,4,1
58,1,1,12,5,0
10,4,1,14,40,1
44,1,1,12,9,0
39,1,1,23,11,0
44,1,1,23,6,0
59,0,2,11,27,0
40,4,2,21,11,1
2,3,2,9,8,1
58,1,2,11,13,0
61,1,2,15,7,0
2,0,2,9,27,0
54,0,2,11,16,0
52,0,2,11,11,0
55,4,2,11,2,1
67,1,3,15,6,0
63,0,3,5,6,0
26,1,3,13,21,0
47,0,0,12,10,0
52,1,0,12,20,0
6,3,0,19,11,1
10,1,0,14,26,0
44,1,0,3,5,0
64,1,0,20,40,0
19,0,0,4,15,0
55,1,0,12,19,0
34,0,0,19,36,0
57,0,0,12,6,0
20,4,0,4,8,1
23,1,0,4,23,0
2,1,0,19,17,0
23,1,0,4,14,0
34,0,0,19,14,0
23,1,0,14,21,0
12,3,0,4,9,1
51,4,0,12,8,1
1,1,0,14,4,0
1,1,0,14,5,0
46,1,0,3,11,0
12,0,0,19,15,0
10,0,0,19,3,0
63,0,1,20,18,0
8,3,1,14,6,1
2,1,1,14,19,0
37,0,1,19,9,0
63,1,1,12,14,0
65,1,1,20,14,0
44,1,1,3,8,0
34,0,1,19,4,0
20,4,1,4,18,1
34,0,1,19,16,0
24,2,1,3,3,1
57,2,1,12,9,1
53,1,1,3,13,0
61,0,1,3,6,0
64,0,1,3,7,0
8,4,1,14,22,1
64,1,1,3,9,0
18,0,1,19,20,0
24,1,1,19,18,0
5,3,1,19,20,1
29,1,1,12,14,0
47,3,1,3,14,1
34,0,1,12,24,0
64,0,1,20,11,0
15,1,1,14,16,0
8,4,2,4,23,1
7,0,2,9,7,0
16,0,2,9,10,0
9,4,2,9,8,1
63,1,2,11,14,0
65,0,2,11,35,0
28,1,2,0,17,0
24,0,2,13,19,0
12,3,2,22,16,1
63,1,2,11,46,0
64,0,2,11,30,0
69,1,2,11,55,0
0,3,2,22,6,1
8,2,2,9,7,1
17,1,2,22,19,0
64,3,2,11,11,1
8,0,2,9,29,0
6,1,2,9,9,0
52,0,2,9,5,0
12,3,2,22,13,1
56,0,2,5,6,0
23,1,3,22,16,0
67,0,3,11,14,0
27,1,3,13,14,0
6,1,3,9,15,0
66,0,3,5,12,0
64,1,3,5,5,0
21,1,3,22,6,0
7,4,3,9,5,1
52,0,3,11,8,0
13,0,3,22,15,0
27,4,0,8,7,1
5,0,0,16,4,0
40,4,0,8,5,1
40,0,0,8,8,0
1,0,0,16,50,0
18,3,0,8,17,1
52,0,0,10,28,0
13,2,0,25,19,1
63,1,0,18,22,0
31,3,0,8,13,1
27,0,1,8,8,0
3,1,1,25,38,0
64,4,1,18,24,1
62,3,1,18,13,1
18,4,1,25,5,1
66,0,1,18,29,0
12,0,1,25,15,0
37,0,1,8,15,0
57,1,1,10,28,0
69,3,1,25,22,1
12,0,2,23,6,0
7,1,2,3,16,0
12,0,2,23,9,0
64,2,2,12,8,1
68,1,2,12,13,0
38,1,2,24,9,0
34,2,2,19,8,1
12,1,2,23,13,0
56,0,2,20,10,0
12,1,2,23,17,0
11,1,2,23,16,0
58,0,2,12,5,0
34,2,2,23,21,1
41,4,2,23,14,1
19,0,3,19,8,0
6,3,3,19,9,1
19,0,3,3,7,0
3,1,3,23,5,0
68,1,3,20,39,0
64,2,3,12,8,1
17,1,3,23,21,0
57,4,3,12,16,1
35,2,3,23,55,1
12,0,3,23,10,0
25,0,3,19,9,0
21,1,3,23,49,0
50,4,3,12,33,1
23,3,3,3,22,1
12,0,3,23,6,0
30,1,3,24,39,0
12,1,3,23,7,0
21,1,3,3,32,0
15,1,3,23,29,0
15,0,0,23,33,0
56,4,0,12,9,1
15,0,0,23,8,0
13,1,0,25,7,0
24,0,0,8,28,0
20,3,0,25,25,1
43,0,0,10,8,0
2,3,0,16,4,1
14,1,0,25,11,0
15,3,0,25,7,1
61,0,0,18,11,0
24,3,0,10,39,1
61,0,0,18,12,0
44,1,0,10,14,0
1,0,0,16,12,0
2,0,0,16,17,0
24,4,0,8,13,1
27,4,0,8,24,1
18,4,0,25,22,1
47,1,0,10,17,0
19,1,1,25,12,0
42,1,1,10,12,0
12,0,1,25,16,0
62,1,1,18,8,0
2,0,1,16,57,0
27,4,1,8,15,1
66,0,1,18,13,0
43,0,1,8,8,0
43,4,1,8,3,1
43,0,2,23,18,0
55,1,2,12,17,0
12,3,2,22,4,1
35,2,2,21,13,1
55,3,2,12,7,1
10,0,2,14,7,0
55,3,2,12,3,1
63,1,2,20,19,0
1,4,2,14,12,1
9,1,2,22,7,0
37,1,2,23,3,0
32,4,2,21,7,1
12,3,2,3,19,1
45,1,2,23,11,0
63,4,2,20,22,1
49,1,2,12,21,0
37,1,2,23,10,0
2,1,2,14,30,0
32,0,2,21,4,0
55,3,2,12,2,1
6,1,2,12,15,0
52,0,3,12,4,0
52,4,3,12,6,1
67,0,3,20,16,0
19,2,3,22,19,1
54,0,3,12,1,0
53,2,3,12,18,1
49,3,3,12,12,1
15,3,3,22,12,1
23,0,3,14,4,0
4,2,0,14,7,1
15,0,0,22,8,0
10,0,0,16,33,0
12,1,0,25,14,0
55,1,0,10,21,0
63,3,0,18,12,1
69,0,0,18,20,0
44,1,0,11,10,0
34,0,0,15,15,0
15,0,0,25,24,0
12,3,1,25,15,1
63,1,1,18,24,0
63,1,1,18,3,0
5,0,1,16,5,0
26,4,1,15,31,1
18,0,1,16,55,0
44,1,1,11,15,0
49,1,2,12,4,0
58,1,2,12,16,0
34,0,2,19,24,0
41,3,2,23,3,1
32,0,2,19,8,0
58,1,2,23,13,0
32,0,2,23,5,0
15,2,2,3,7,1
41,3,2,23,10,1
49,4,2,12,8,1
50,3,2,12,19,1
41,3,2,23,12,1
53,3,2,12,12,1
18,1,2,3,9,0
35,2,2,19,10,1
53,1,2,12,31,0
34,2,2,19,11,1
51,1,2,12,7,0
34,2,2,19,16,1
4,4,2,14,19,1
20,1,2,14,6,0
7,0,2,3,4,0
11,3,2,14,20,1
13,0,2,3,21,0
15,2,2,3,10,1
58,1,2,12,27,0
44,1,2,23,4,0
2,1,3,14,27,0
39,1,3,23,5,0
10,3,3,14,28,1
2,1,3,3,6,0
32,0,3,19,28,0
12,1,3,3,5,0
42,0,3,23,53,0
2,0,3,14,3,0
56,4,3,12,13,1
56,2,3,12,9,1
32,0,3,20,40,0
23,1,3,3,52,0
56,3,3,12,3,1
53,4,3,12,6,1
56,3,3,12,1,1
18,1,0,3,14,0
55,1,0,11,36,0
58,2,0,11,14,1
53,1,0,11,16,0
67,0,0,15,5,0
15,1,0,22,16,0
14,4,0,22,10,1
26,4,0,13,37,1
0,2,0,9,7,1
11,1,0,9,13,0
42,2,0,21,7,1
27,4,0,15,6,1
8,0,0,15,8,0
36,3,1,21,11,1
66,0,1,15,9,0
11,3,1,22,6,1
6,1,2,14,33,0
34,0,2,19,36,0
20,0,2,4,22,0
12,3,2,8,13,1
34,0,2,19,49,0
15,1,2,4,16,0
56,3,2,12,5,1
41,0,2,23,3,0
34,0,2,23,21,0
6,3,2,14,3,1
53,4,2,12,4,1
54,3,2,12,2,1
2,1,2,14,42,0
23,3,2,4,21,1
44,1,2,23,9,0
44,1,2,14,5,0
33,1,3,19,25,0
6,1,3,3,8,0
35,2,3,19,12,1
26,1,3,19,11,0
23,0,3,14,7,0
51,0,3,12,3,0
47,3,3,12,15,1
44,0,3,23,55,0
10,0,3,14,6,0
19,0,3,14,6,0
44,0,3,14,10,0
50,0,3,14,5,0
54,3,3,12,2,1
34,1,3,23,8,0
58,4,3,12,11,1
30,1,0,13,25,0
43,1,0,21,23,0
5,4,0,9,12,1
23,1,0,22,26,0
55,3,0,11,4,1
6,2,0,9,13,1
57,1,0,11,12,0
13,1,0,22,13,0
21,3,0,22,7,1
2,0,0,9,6,0
12,1,0,11,30,0
23,1,0,11,17,0
14,0,1,11,7,0
66,0,1,15,12,0
0,0,1,9,3,0
46,0,1,21,19,0
67,0,1,15,3,0
50,0,1,11,8,0
65,0,1,15,7,0
57,1,1,11,15,0
30,0,2,8,21,0
2,0,2,16,44,0
43,0,2,8,20,0
29,0,2,8,7,0
45,4,2,7,12,1
15,1,2,4,16,0
20,0,2,16,8,0
29,4,2,8,19,1
34,1,2,8,7,0
64,4,2,18,18,1
28,0,2,8,14,0
2,0,3,16,25,0
34,1,3,8,12,0
69,4,3,7,20,1
12,0,3,16,12,0
59,4,3,10,5,1
67,0,0,15,14,0
12,1,0,22,14,0
19,2,0,22,13,1
40,0,0,21,15,0
66,1,0,15,6,0
57,0,1,5,10,0
57,2,1,5,7,1
67,0,1,15,8,0
18,4,1,22,43,1
24,4,1,15,24,1
66,1,2,15,9,0
37,1,2,7,16,0
6,0,2,25,14,0
12,1,2,25,12,0
15,4,2,16,34,1
28,4,2,8,38,1
2,1,2,16,14,0
56,0,2,2,23,0
62,0,2,18,12,0
24,4,3,8,7,1
5,1,3,25,12,0
21,1,3,25,13,0
62,1,3,18,20,0
65,0,3,18,27,0
23,1,3,25,47,0
33,1,3,8,15,0
65,0,3,8,11,0
21,2,3,25,17,1
6,0,3,16,44,0
35,0,0,8,15,0
56,1,0,12,15,0
26,1,0,19,17,0
63,1,0,20,19,0
37,1,0,23,16,0
58,0,0,12,11,0
64,1,0,20,15,0
28,1,0,19,21,0
35,1,0,19,20,0
47,0,0,23,18,0
44,1,0,23,21,0
50,4,0,12,2,1
19,1,0,19,11,0
12,1,0,22,16,0
0,1,0,14,12,0
10,0,0,19,28,0
0,1,1,14,30,0
65,1,1,12,21,0
31,0,1,23,7,0
35,2,1,19,6,1
28,1,1,23,19,0
35,3,1,19,21,1
35,2,1,19,12,1
57,1,1,12,9,0
24,1,1,19,15,0
12,0,1,19,12,0
15,4,1,23,11,1
4,1,1,14,11,0
31,1,1,19,21,0
46,1,1,23,12,0
69,0,2,12,6,0
6,1,2,5,26,0
25,1,2,8,32,0
0,0,2,5,3,0
15,1,2,25,9,0
22,4,2,25,28,1
15,3,2,25,32,1
24,4,2,8,5,1
69,1,2,18,9,0
19,1,3,25,42,0
69,0,3,18,6,0
64,1,3,18,8,0
40,0,3,7,36,0
9,1,3,5,6,0
69,0,3,18,37,0
34,4,3,8,12,1
51,1,0,24,20,0
54,1,0,12,15,0
63,0,0,20,11,0
40,4,0,24,7,1
49,1,0,12,26,0
28,1,0,24,24,0
42,3,0,12,15,1
37,1,0,3,42,0
39,1,0,24,30,0
43,1,0,12,30,0
23,1,0,3,17,0
12,1,0,3,4,0
55,3,0,12,4,1
62,1,0,12,25,0
34,0,0,19,35,0
8,0,0,14,16,0
6,3,0,14,54,1
42,2,0,19,3,1
58,3,0,12,4,1
6,3,0,14,30,1
19,0,0,14,14,0
31,0,0,19,13,0
15,1,0,3,4,0
37,1,1,12,4,0
45,1,1,24,12,0
42,2,1,24,16,1
15,1,1,14,21,0
13,1,1,3,8,0
26,1,1,19,4,0
20,1,1,19,5,0
7,1,1,14,24,0
46,0,1,19,2,0
23,4,1,24,10,1
44,1,1,24,6,0
10,4,2,14,13,1
68,0,2,12,16,0
63,0,2,15,26,0
28,2,2,13,16,1
55,2,2,11,9,1
59,1,2,15,14,0
63,1,2,15,32,0
58,2,2,11,12,1
24,2,2,13,58,1
25,2,2,13,43,1
30,2,2,13,42,1
29,2,2,13,42,1
50,1,2,11,11,0
11,1,2,9,13,0
15,1,2,0,13,0
67,0,2,15,5,0
23,1,2,22,16,0
0,1,2,15,19,0
61,0,3,15,5,0
61,0,3,15,7,0
63,1,3,15,7,0
43,1,3,21,32,0
68,3,0,15,6,1
35,2,0,19,15,1
34,2,0,19,13,1
44,1,0,12,52,0
47,1,0,23,34,0
63,0,0,20,10,0
63,3,0,20,11,1
2,0,0,14,9,0
58,4,0,23,8,1
62,0,0,12,13,0
7,1,0,14,19,0
53,4,0,12,15,1
24,1,0,19,6,0
58,4,0,12,14,1
64,0,0,4,10,0
68,3,0,4,7,1
52,1,0,4,4,0
15,0,0,4,7,0
68,0,0,4,15,0
